Transaction_ID,Date,Year,Month,Region,Province,Category,Item_Name,Channel,Quantity,Unit_Price_PHP,Target_Revenue_PHP,Actual_Revenue_PHP,Total_Cost_PHP,Net_Profit_PHP,Status,Satisfaction_Score
EXP-31033,2026-02-04,2026,Feb,Region I,Benguet,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Direct DA Grant,20,1695.21,33904.2,33904.2,25162.87,8741.33,In Transit,5
EXP-31034,2026-01-25,2026,Jan,CAR,Ifugao,Fertilizers & Soil Health,Inorganic NPK Blend,LGU Co-op Procurement,1,1416.96,1416.96,1346.11,974.45,371.66,In Transit,4
EXP-31035,2025-01-10,2025,Jan,CAR,Abra,High-Value Crops & Seeds,High-Yield Corn Seeds,Farmer Association,1,3683.95,3683.95,3499.75,2115.42,1384.33,Completed,4
EXP-31036,2025-05-29,2025,May,CAR,Benguet,Agricultural Machinery,Combine Harvesters,LGU Co-op Procurement,2,1567832.22,3135664.44,2978881.22,1990383.42,988497.8,Delivered,4
EXP-31037,2025-06-25,2025,Jun,CAR,Abra,Fertilizers & Soil Health,Inorganic NPK Blend,Farmer Association,3,2018.28,6054.84,6054.84,4344.17,1710.67,Delivered,5
EXP-31038,2025-12-10,2025,Dec,CAR,Mountain Province,Agricultural Machinery,Solar Irrigation Systems,Direct DA Grant,10,492713.42,4927134.2,4927134.2,3606899.2,1320235.0,Completed,4
EXP-31039,2026-04-29,2026,Apr,CAR,Apayao,High-Value Crops & Seeds,High-Yield Corn Seeds,Direct DA Grant,1,2565.18,2565.18,2565.18,1841.29,723.89,Delivered,4
EXP-31040,2025-10-31,2025,Oct,CAR,Apayao,Agricultural Machinery,Four-Wheel Tractors,Direct DA Grant,2,932070.6,1864141.2,1770934.14,1367870.28,403063.86,In Transit,4
EXP-31041,2026-03-06,2026,Mar,CAR,Ifugao,Agricultural Machinery,Combine Harvesters,LGU Co-op Procurement,1,1456044.49,1456044.49,1310440.04,1073973.3,236466.74,Completed,4
EXP-31042,2025-12-31,2025,Dec,CAR,Kalinga,Agricultural Machinery,Four-Wheel Tractors,LGU Co-op Procurement,2,836744.53,1673489.06,1506140.15,998424.07,507716.08,Completed,4
EXP-31043,2025-02-24,2025,Feb,CAR,Benguet,Fertilizers & Soil Health,Organic Fertilizer (50kg),Commercial Agri-Dealer,1,778.89,778.89,739.95,508.09,231.86,In Transit,4
EXP-31044,2025-11-03,2025,Nov,CAR,Mountain Province,Fertilizers & Soil Health,Bio-Inoculant Strains,Farmer Association,2,508.24,1016.48,965.66,583.5,382.16,Completed,4
EXP-31045,2025-09-10,2025,Sep,CAR,Abra,Fertilizers & Soil Health,Organic Fertilizer (50kg),Farmer Association,1,558.01,558.01,502.21,362.51,139.7,Completed,3
EXP-31046,2026-02-09,2026,Feb,CAR,Ifugao,Agricultural Machinery,Combine Harvesters,LGU Co-op Procurement,1,2095798.86,2095798.86,2095798.86,1397011.11,698787.75,Delivered,3
EXP-31047,2025-06-04,2025,Jun,CAR,Ifugao,Fertilizers & Soil Health,Organic Fertilizer (50kg),Commercial Agri-Dealer,1,819.71,819.71,819.71,508.05,311.66,Completed,5
EXP-31048,2026-01-10,2026,Jan,CAR,Ifugao,Agricultural Machinery,Solar Irrigation Systems,Direct DA Grant,3,535860.85,1607582.55,1607582.55,1051308.04,556274.51,In Transit,5
EXP-31049,2026-02-27,2026,Feb,CAR,Kalinga,High-Value Crops & Seeds,High-Yield Corn Seeds,Commercial Agri-Dealer,3,2680.7,8042.1,8042.1,5387.78,2654.32,Completed,5
EXP-31050,2025-05-17,2025,May,CAR,Apayao,Agricultural Machinery,Four-Wheel Tractors,LGU Co-op Procurement,1,1087114.64,1087114.64,1087114.64,661571.31,425543.33,Completed,2
EXP-31051,2025-07-10,2025,Jul,CAR,Abra,Fertilizers & Soil Health,Bio-Inoculant Strains,Direct DA Grant,2,348.67,697.34,697.34,564.39,132.95,Delivered,5
EXP-31052,2025-03-22,2025,Mar,CAR,Apayao,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Commercial Agri-Dealer,1,2484.42,2484.42,2484.42,2007.27,477.15,Completed,4
EXP-31053,2025-10-29,2025,Oct,CAR,Apayao,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,LGU Co-op Procurement,5,1738.48,8692.4,8257.78,5253.83,3003.95,Completed,3
EXP-31054,2025-06-04,2025,Jun,Region III,Abra,Post-Harvest Facilities,Cold Storage Module,LGU Co-op Procurement,1,1505796.01,1505796.01,1355216.41,921395.8,433820.61,In Transit,4
EXP-31055,2026-03-02,2026,Mar,Region I,Mountain Province,Agricultural Machinery,Combine Harvesters,LGU Co-op Procurement,1,1853635.52,1853635.52,1853635.52,1431094.74,422540.78,Completed,5
EXP-31056,2026-01-22,2026,Jan,CAR,Mountain Province,Agricultural Machinery,Four-Wheel Tractors,LGU Co-op Procurement,1,1190530.55,1190530.55,1190530.55,771672.91,418857.64,Completed,5
EXP-31057,2025-02-15,2025,Feb,Region I,Apayao,Post-Harvest Facilities,Rice Mill Processing Line,Direct DA Grant,1,1066410.72,1066410.72,1066410.72,817093.3,249317.42,Completed,5
EXP-31058,2026-04-18,2026,Apr,CAR,Kalinga,High-Value Crops & Seeds,Vegetable Seed Packs,LGU Co-op Procurement,1,789.46,789.46,749.99,501.42,248.57,Delivered,5
EXP-31059,2026-02-14,2026,Feb,CAR,Abra,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Farmer Association,5,1562.64,7813.2,6641.22,4605.06,2036.16,In Transit,4
EXP-31060,2025-08-19,2025,Aug,CAR,Mountain Province,Fertilizers & Soil Health,Bio-Inoculant Strains,Direct DA Grant,1,680.4,680.4,646.38,401.98,244.4,Completed,3
EXP-31061,2025-12-29,2025,Dec,CAR,Ifugao,Fertilizers & Soil Health,Soil Conditioner Granules,Direct DA Grant,3,871.17,2613.51,2613.51,2109.68,503.83,Completed,5
EXP-31062,2026-03-28,2026,Mar,CAR,Apayao,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Direct DA Grant,1,2308.0,2308.0,2192.6,1788.0,404.6,Completed,5
EXP-31063,2026-03-08,2026,Mar,CAR,Abra,Post-Harvest Facilities,Multi-Crop Dryer Unit,Farmer Association,1,499436.51,499436.51,499436.51,405118.17,94318.34,Delivered,5
EXP-31064,2025-03-20,2025,Mar,Region III,Mountain Province,Post-Harvest Facilities,Multi-Crop Dryer Unit,Farmer Association,1,583647.54,583647.54,583647.54,405499.32,178148.22,Completed,3
EXP-31065,2025-06-16,2025,Jun,CAR,Kalinga,Agricultural Machinery,Four-Wheel Tractors,Farmer Association,1,1074716.32,1074716.32,967244.69,725756.56,241488.13,In Transit,5
EXP-31066,2025-04-26,2025,Apr,CAR,Abra,Agricultural Machinery,Power Tillers,LGU Co-op Procurement,2,125822.51,251645.02,251645.02,173527.13,78117.89,Completed,5
EXP-31067,2025-08-08,2025,Aug,CAR,Apayao,Agricultural Machinery,Power Tillers,Farmer Association,1,106140.87,106140.87,106140.87,71703.97,34436.9,Completed,3
EXP-31068,2025-05-31,2025,May,Region I,Abra,Post-Harvest Facilities,Multi-Crop Dryer Unit,Farmer Association,2,843478.41,1686956.82,1686956.82,1031970.25,654986.57,Delivered,1
EXP-31069,2026-01-07,2026,Jan,CAR,Apayao,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Commercial Agri-Dealer,1,2295.46,2295.46,2295.46,1856.49,438.97,Delivered,5
EXP-31070,2025-07-13,2025,Jul,CAR,Kalinga,Post-Harvest Facilities,Hermetic Storage Cocoons,Direct DA Grant,1,26907.96,26907.96,26907.96,20903.92,6004.04,Completed,4
EXP-31071,2026-06-12,2026,Jun,CAR,Abra,Agricultural Machinery,Rice Transplanters,LGU Co-op Procurement,1,292508.4,292508.4,292508.4,191750.18,100758.22,Completed,3
EXP-31072,2025-02-03,2025,Feb,CAR,Apayao,Fertilizers & Soil Health,Bio-Inoculant Strains,Commercial Agri-Dealer,10,683.15,6831.5,6831.5,4991.8,1839.7,In Transit,5
EXP-31073,2026-03-10,2026,Mar,CAR,Abra,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,LGU Co-op Procurement,2,3106.59,6213.18,5281.2,3378.19,1903.01,Delivered,5
EXP-31074,2025-02-06,2025,Feb,CAR,Kalinga,Post-Harvest Facilities,Multi-Crop Dryer Unit,LGU Co-op Procurement,1,695175.22,695175.22,695175.22,468705.5,226469.72,Completed,5
EXP-31075,2025-02-11,2025,Feb,Region II,Abra,Agricultural Machinery,Solar Irrigation Systems,Farmer Association,5,315851.42,1579257.1,1500294.25,1071984.19,428310.06,Delivered,5
EXP-31076,2026-02-17,2026,Feb,CAR,Kalinga,Post-Harvest Facilities,Rice Mill Processing Line,Commercial Agri-Dealer,2,1140284.91,2280569.82,2280569.82,1380025.61,900544.21,Completed,5
EXP-31077,2026-05-24,2026,May,CAR,Kalinga,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Farmer Association,20,1698.2,33964.0,33964.0,23961.57,10002.43,Completed,5
EXP-31078,2025-01-30,2025,Jan,CAR,Kalinga,Agricultural Machinery,Power Tillers,Direct DA Grant,5,90803.3,454016.5,408614.85,317591.86,91022.99,Completed,5
EXP-31079,2025-09-16,2025,Sep,CAR,Benguet,Agricultural Machinery,Combine Harvesters,Commercial Agri-Dealer,1,2103559.3,2103559.3,2103559.3,1710952.2,392607.1,Completed,5
EXP-31080,2026-02-19,2026,Feb,CAR,Kalinga,Agricultural Machinery,Four-Wheel Tractors,LGU Co-op Procurement,1,991837.95,991837.95,991837.95,620317.74,371520.21,Completed,5
EXP-31081,2026-02-04,2026,Feb,CAR,Kalinga,Fertilizers & Soil Health,Soil Conditioner Granules,Direct DA Grant,3,1137.53,3412.59,3071.33,2058.78,1012.55,Delivered,5
EXP-31082,2025-02-01,2025,Feb,CAR,Apayao,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Farmer Association,3,1539.47,4618.41,4618.41,2872.82,1745.59,Completed,5
EXP-31083,2025-12-05,2025,Dec,CAR,Abra,Fertilizers & Soil Health,Bio-Inoculant Strains,Direct DA Grant,3,728.02,2184.06,2184.06,1336.56,847.5,In Transit,5
EXP-31084,2025-11-10,2025,Nov,CAR,Benguet,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Direct DA Grant,1,1574.11,1574.11,1495.4,1210.14,285.26,Completed,5
EXP-31085,2025-05-25,2025,May,Region I,Abra,Fertilizers & Soil Health,Inorganic NPK Blend,LGU Co-op Procurement,1,1341.78,1341.78,1274.69,914.59,360.1,Completed,4
EXP-31086,2026-06-17,2026,Jun,CAR,Apayao,Post-Harvest Facilities,Multi-Crop Dryer Unit,Farmer Association,3,509198.42,1527595.26,1527595.26,1066752.57,460842.69,Completed,3
EXP-31087,2026-06-16,2026,Jun,CAR,Ifugao,Agricultural Machinery,Power Tillers,Commercial Agri-Dealer,10,97141.31,971413.1,874271.79,541850.24,332421.55,Completed,5
EXP-31088,2026-02-03,2026,Feb,Region III,Ifugao,Fertilizers & Soil Health,Organic Fertilizer (50kg),LGU Co-op Procurement,50,827.27,41363.5,41363.5,30269.1,11094.4,Completed,5
EXP-31089,2025-04-07,2025,Apr,CAR,Kalinga,High-Value Crops & Seeds,High-Yield Corn Seeds,Farmer Association,1,3190.81,3190.81,3190.81,1999.48,1191.33,Completed,4
EXP-31090,2025-10-14,2025,Oct,CAR,Kalinga,Fertilizers & Soil Health,Organic Fertilizer (50kg),Commercial Agri-Dealer,3,446.74,1340.22,1340.22,894.58,445.64,Delivered,4
EXP-31091,2026-02-17,2026,Feb,CAR,Benguet,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Farmer Association,1,1997.44,1997.44,1997.44,1333.57,663.87,Completed,5
EXP-31092,2025-02-19,2025,Feb,CAR,Abra,Agricultural Machinery,Four-Wheel Tractors,LGU Co-op Procurement,5,1173336.68,5866683.4,5573349.23,3608375.75,1964973.48,Completed,5
EXP-31093,2025-03-07,2025,Mar,CAR,Abra,Fertilizers & Soil Health,Organic Fertilizer (50kg),Direct DA Grant,5,433.48,2167.4,1950.66,1444.8,505.86,Delivered,3
EXP-31094,2026-05-23,2026,May,CAR,Apayao,Agricultural Machinery,Power Tillers,Farmer Association,20,123879.56,2477591.2,2477591.2,1496512.05,981079.15,Completed,3
EXP-31095,2025-12-30,2025,Dec,CAR,Ifugao,Agricultural Machinery,Power Tillers,Farmer Association,3,104929.29,314787.87,299048.48,223281.1,75767.38,Delivered,5
EXP-31096,2025-11-25,2025,Nov,CAR,Benguet,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,LGU Co-op Procurement,3,2639.34,7918.02,7918.02,5533.98,2384.04,Pending Approval,4
EXP-31097,2025-12-16,2025,Dec,CAR,Ifugao,Agricultural Machinery,Power Tillers,LGU Co-op Procurement,1,139585.04,139585.04,132605.79,81073.06,51532.73,Pending Approval,3
EXP-31098,2025-09-12,2025,Sep,CAR,Ifugao,Fertilizers & Soil Health,Soil Conditioner Granules,Direct DA Grant,2,668.37,1336.74,1336.74,867.21,469.53,Under Review,4
EXP-31099,2026-07-02,2026,Jul,Region I,Mountain Province,Post-Harvest Facilities,Hermetic Storage Cocoons,LGU Co-op Procurement,1,39537.44,39537.44,39537.44,31863.62,7673.82,In Transit,4
EXP-31100,2026-06-03,2026,Jun,CAR,Mountain Province,High-Value Crops & Seeds,High-Yield Corn Seeds,Direct DA Grant,1,1986.66,1986.66,1986.66,1451.46,535.2,Pending Approval,5
EXP-31101,2025-03-25,2025,Mar,CAR,Apayao,Agricultural Machinery,Four-Wheel Tractors,LGU Co-op Procurement,1,1481468.59,1481468.59,1333321.73,1058343.71,274978.02,Completed,5
EXP-31102,2025-03-11,2025,Mar,Region II,Benguet,Agricultural Machinery,Four-Wheel Tractors,Direct DA Grant,1,1437428.76,1437428.76,1365557.32,1101269.61,264287.71,Delivered,4
EXP-31103,2025-05-28,2025,May,CAR,Abra,Fertilizers & Soil Health,Organic Fertilizer (50kg),Farmer Association,2,549.36,1098.72,1043.78,841.38,202.4,Delivered,3
EXP-31104,2025-07-05,2025,Jul,CAR,Abra,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Direct DA Grant,1,1088.53,1088.53,1034.1,645.73,388.37,Completed,5
EXP-31105,2026-04-08,2026,Apr,CAR,Ifugao,Fertilizers & Soil Health,Organic Fertilizer (50kg),Commercial Agri-Dealer,1,624.65,624.65,624.65,384.0,240.65,Completed,5
EXP-31106,2025-10-22,2025,Oct,CAR,Ifugao,Post-Harvest Facilities,Hermetic Storage Cocoons,Commercial Agri-Dealer,2,38398.87,76797.74,76797.74,46264.97,30532.77,Completed,3
EXP-31107,2026-07-24,2026,Jul,CAR,Kalinga,Agricultural Machinery,Combine Harvesters,Direct DA Grant,50,2074056.56,103702828.0,103702828.0,81437302.85,22265525.15,Completed,2
EXP-31108,2026-02-01,2026,Feb,CAR,Abra,Post-Harvest Facilities,Multi-Crop Dryer Unit,Farmer Association,5,611764.96,3058824.8,3058824.8,2183880.13,874944.67,Delivered,5
EXP-31109,2026-04-20,2026,Apr,CAR,Ifugao,Agricultural Machinery,Solar Irrigation Systems,Direct DA Grant,3,431267.51,1293802.53,1164422.28,933279.73,231142.55,In Transit,3
EXP-31110,2025-04-13,2025,Apr,Region I,Kalinga,Agricultural Machinery,Combine Harvesters,Commercial Agri-Dealer,2,1472446.44,2944892.88,2797648.24,2289992.62,507655.62,In Transit,4
EXP-31111,2025-09-03,2025,Sep,CAR,Benguet,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Farmer Association,1,1998.45,1998.45,1998.45,1268.46,729.99,In Transit,4
EXP-31112,2026-03-04,2026,Mar,CAR,Abra,Post-Harvest Facilities,Rice Mill Processing Line,Commercial Agri-Dealer,2,1437742.87,2875485.74,2875485.74,2154956.42,720529.32,Completed,5
EXP-31113,2025-03-25,2025,Mar,CAR,Mountain Province,Fertilizers & Soil Health,Organic Fertilizer (50kg),Farmer Association,1,698.6,698.6,698.6,507.2,191.4,Pending Approval,4
EXP-31114,2025-01-07,2025,Jan,CAR,Mountain Province,Agricultural Machinery,Power Tillers,Commercial Agri-Dealer,5,114784.3,573921.5,545225.42,375821.32,169404.1,Completed,5
EXP-31115,2025-06-05,2025,Jun,CAR,Abra,High-Value Crops & Seeds,Vegetable Seed Packs,LGU Co-op Procurement,3,623.99,1871.97,1871.97,1167.05,704.92,Completed,4
EXP-31116,2025-06-20,2025,Jun,CAR,Benguet,Post-Harvest Facilities,Cold Storage Module,LGU Co-op Procurement,5,2794662.61,13973313.05,13973313.05,10303136.97,3670176.08,Completed,5
EXP-31117,2025-01-16,2025,Jan,CAR,Benguet,Post-Harvest Facilities,Multi-Crop Dryer Unit,LGU Co-op Procurement,2,598254.75,1196509.5,1136684.02,688576.47,448107.55,Completed,5
EXP-31118,2026-06-11,2026,Jun,CAR,Apayao,Agricultural Machinery,Combine Harvesters,Commercial Agri-Dealer,5,1438262.41,7191312.05,7191312.05,4642028.09,2549283.96,In Transit,5
EXP-31119,2026-07-09,2026,Jul,CAR,Benguet,Fertilizers & Soil Health,Soil Conditioner Granules,LGU Co-op Procurement,1,975.15,975.15,975.15,722.59,252.56,Delivered,5
EXP-31120,2026-03-20,2026,Mar,CAR,Benguet,Fertilizers & Soil Health,Inorganic NPK Blend,Commercial Agri-Dealer,2,1119.06,2238.12,2238.12,1445.45,792.67,Completed,4
EXP-31121,2026-05-30,2026,May,CAR,Benguet,Post-Harvest Facilities,Cold Storage Module,Commercial Agri-Dealer,20,2346523.71,46930474.2,46930474.2,32473161.05,14457313.15,In Transit,5
EXP-31122,2025-12-26,2025,Dec,CAR,Benguet,Agricultural Machinery,Rice Transplanters,Commercial Agri-Dealer,2,267247.73,534495.46,534495.46,344393.12,190102.34,Completed,5
EXP-31123,2026-07-19,2026,Jul,CAR,Kalinga,Fertilizers & Soil Health,Organic Fertilizer (50kg),Direct DA Grant,3,685.39,2056.17,2056.17,1568.68,487.49,Completed,3
EXP-31124,2026-04-19,2026,Apr,CAR,Ifugao,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,LGU Co-op Procurement,1,1701.74,1701.74,1701.74,1182.5,519.24,Completed,5
EXP-31125,2025-09-14,2025,Sep,CAR,Kalinga,Post-Harvest Facilities,Cold Storage Module,Farmer Association,1,2500971.66,2500971.66,2375923.08,1945961.59,429961.49,In Transit,4
EXP-31126,2025-05-03,2025,May,CAR,Benguet,Post-Harvest Facilities,Hermetic Storage Cocoons,Commercial Agri-Dealer,2,28615.6,57231.2,48646.52,32693.4,15953.12,Pending Approval,4
EXP-31127,2025-02-25,2025,Feb,CAR,Benguet,High-Value Crops & Seeds,High-Yield Corn Seeds,Farmer Association,1,2345.06,2345.06,2345.06,1465.88,879.18,Delivered,5
EXP-31128,2025-03-08,2025,Mar,CAR,Kalinga,Agricultural Machinery,Rice Transplanters,Farmer Association,3,342171.12,1026513.36,1026513.36,722903.91,303609.45,Completed,5
EXP-31129,2025-06-09,2025,Jun,CAR,Abra,High-Value Crops & Seeds,Fruit Tree Saplings Batch,LGU Co-op Procurement,1,1628.65,1628.65,1547.22,1131.25,415.97,Completed,5
EXP-31130,2025-08-30,2025,Aug,CAR,Kalinga,Fertilizers & Soil Health,Inorganic NPK Blend,LGU Co-op Procurement,2,1791.0,3582.0,3582.0,2420.15,1161.85,Delivered,4
EXP-31131,2026-03-10,2026,Mar,Region II,Ifugao,Fertilizers & Soil Health,Soil Conditioner Granules,Commercial Agri-Dealer,2,743.29,1486.58,1412.25,904.38,507.87,Completed,5
EXP-31132,2026-01-23,2026,Jan,CAR,Kalinga,High-Value Crops & Seeds,High-Yield Corn Seeds,Commercial Agri-Dealer,2,2899.98,5799.96,5799.96,4391.19,1408.77,Completed,5
EXP-31133,2025-11-23,2025,Nov,CAR,Kalinga,Agricultural Machinery,Four-Wheel Tractors,Farmer Association,20,837331.05,16746621.0,15071958.9,12071141.12,3000817.78,Under Review,2
EXP-31134,2025-01-05,2025,Jan,CAR,Benguet,High-Value Crops & Seeds,Fruit Tree Saplings Batch,Commercial Agri-Dealer,5,2282.65,11413.25,10271.93,8183.33,2088.6,Completed,4
EXP-31135,2026-07-22,2026,Jul,CAR,Mountain Province,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,LGU Co-op Procurement,1,1717.16,1717.16,1631.3,1176.13,455.17,Completed,5
EXP-31136,2025-03-08,2025,Mar,CAR,Ifugao,Fertilizers & Soil Health,Soil Conditioner Granules,Commercial Agri-Dealer,1,734.83,734.83,734.83,484.75,250.08,Completed,5
EXP-31137,2025-12-15,2025,Dec,CAR,Apayao,Agricultural Machinery,Solar Irrigation Systems,Farmer Association,5,520133.42,2600667.1,2600667.1,2127991.86,472675.24,In Transit,3
EXP-31138,2026-05-31,2026,May,CAR,Abra,Post-Harvest Facilities,Rice Mill Processing Line,Direct DA Grant,1,881515.45,881515.45,881515.45,717039.53,164475.92,Delivered,5
EXP-31139,2025-08-12,2025,Aug,CAR,Ifugao,High-Value Crops & Seeds,High-Yield Corn Seeds,Commercial Agri-Dealer,2,2429.09,4858.18,4858.18,3795.01,1063.17,Delivered,5
EXP-31140,2025-04-03,2025,Apr,CAR,Apayao,Fertilizers & Soil Health,Organic Fertilizer (50kg),Commercial Agri-Dealer,3,475.87,1427.61,1356.23,983.76,372.47,Delivered,5
EXP-31141,2026-06-10,2026,Jun,CAR,Benguet,High-Value Crops & Seeds,Fruit Tree Saplings Batch,LGU Co-op Procurement,10,1850.49,18504.9,17579.65,11383.12,6196.53,Pending Approval,5
EXP-31142,2025-07-11,2025,Jul,CAR,Kalinga,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,LGU Co-op Procurement,1,2076.27,2076.27,1868.64,1287.35,581.29,Completed,1
EXP-31143,2026-06-11,2026,Jun,CAR,Mountain Province,Fertilizers & Soil Health,Inorganic NPK Blend,Commercial Agri-Dealer,20,1574.01,31480.2,31480.2,21046.73,10433.47,Completed,1
EXP-31144,2025-03-25,2025,Mar,CAR,Mountain Province,Fertilizers & Soil Health,Soil Conditioner Granules,LGU Co-op Procurement,3,620.68,1862.04,1768.94,1325.87,443.07,Delivered,5
EXP-31145,2026-06-19,2026,Jun,CAR,Mountain Province,Agricultural Machinery,Power Tillers,Farmer Association,5,132557.94,662789.7,563371.24,447724.14,115647.1,Completed,5
EXP-31146,2025-01-19,2025,Jan,CAR,Mountain Province,Agricultural Machinery,Rice Transplanters,Commercial Agri-Dealer,1,280926.41,280926.41,280926.41,176503.0,104423.41,Delivered,4
EXP-31147,2025-08-14,2025,Aug,CAR,Benguet,High-Value Crops & Seeds,Vegetable Seed Packs,Farmer Association,1,785.3,785.3,746.03,602.78,143.25,Completed,5
EXP-31148,2026-06-08,2026,Jun,CAR,Ifugao,Agricultural Machinery,Combine Harvesters,LGU Co-op Procurement,1,2054925.66,2054925.66,2054925.66,1475778.9,579146.76,Delivered,5
EXP-31149,2025-08-10,2025,Aug,CAR,Abra,Fertilizers & Soil Health,Soil Conditioner Granules,Direct DA Grant,1,943.17,943.17,896.01,567.7,328.31,Delivered,2
EXP-31150,2025-12-07,2025,Dec,CAR,Abra,Fertilizers & Soil Health,Soil Conditioner Granules,Commercial Agri-Dealer,3,1138.23,3414.69,3414.69,2585.71,828.98,Completed,4
EXP-31151,2026-02-03,2026,Feb,CAR,Abra,Fertilizers & Soil Health,Soil Conditioner Granules,Commercial Agri-Dealer,1,816.21,816.21,775.4,615.15,160.25,Completed,4
EXP-31152,2026-03-01,2026,Mar,CAR,Kalinga,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,Commercial Agri-Dealer,3,2495.32,7485.96,7485.96,4920.76,2565.2,Completed,5
EXP-31153,2025-02-05,2025,Feb,CAR,Ifugao,Agricultural Machinery,Combine Harvesters,Farmer Association,1,1243560.68,1243560.68,1057026.58,861933.72,195092.86,Completed,2
EXP-31154,2025-03-23,2025,Mar,CAR,Kalinga,Agricultural Machinery,Combine Harvesters,Direct DA Grant,3,2053151.81,6159455.43,5851482.66,4214419.97,1637062.69,Delivered,5
EXP-31155,2025-10-21,2025,Oct,CAR,Apayao,High-Value Crops & Seeds,Certified Hybrid Rice Seeds,LGU Co-op Procurement,2,2445.91,4891.82,4402.64,3272.91,1129.73,Completed,5
EXP-31156,2025-08-30,2025,Aug,CAR,Abra,Fertilizers & Soil Health,Organic Fertilizer (50kg),Commercial Agri-Dealer,2,774.78,1549.56,1394.6,907.93,486.67,Pending Approval,4
EXP-31157,2026-06-16,2026,Jun,CAR,Ifugao,Post-Harvest Facilities,Hermetic Storage Cocoons,Commercial Agri-Dealer,2,29037.47,58074.94,55171.19,39896.87,15274.32,Delivered,3
EXP-31158,2025-05-03,2025,May,CAR,Ifugao,Post-Harvest Facilities,Cold Storage Module,Commercial Agri-Dealer,2,2606628.26,5213256.52,5213256.52,3527883.45,1685373.07,Delivered,4
